Loan_ID,Dependents,Education,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,TotalIncome,LoanAmountToIncome,EMI,EMIToIncome,Log_LoanAmount,Log_TotalIncome,Has_Coapplicant,Area_Semiurban,Area_Urban,Gender_Male,Married_Yes,SelfEmployed_Yes
LP002367,1.0,0,4606.0,0.0,81.0,360.0,1.0,0,4606.0,0.017581940525287606,0.225,4.883872368135446e-05,4.406719247264253,8.435332164935916,0,False,False,False,False,False
LP002368,2.0,1,5935.0,0.0,133.0,360.0,1.0,1,5935.0,0.02240566037735849,0.36944444444444446,6.223794549266248e-05,4.897839799950911,8.688790784847216,0,True,False,True,True,False
LP002369,0.0,1,2920.0,16.12000084,87.0,360.0,1.0,1,2936.12000084,0.02962085307209732,0.24166666666666667,8.228014742249255e-05,4.477336814478207,7.9851847886683345,1,False,False,True,True,False
LP002370,0.0,0,2717.0,0.0,60.0,180.0,1.0,1,2717.0,0.02207505518763797,0.3333333333333333,0.0001226391954868776,4.110873864173311,7.907651594711089,0,False,True,True,False,False
LP002377,1.0,1,8624.0,0.0,150.0,360.0,1.0,1,8624.0,0.017391304347826087,0.4166666666666667,4.830917874396135e-05,5.017279836814924,9.062420241899561,0,True,False,False,False,True
LP002379,0.0,1,6500.0,0.0,105.0,360.0,0.0,0,6500.0,0.016151361329026302,0.2916666666666667,4.486489258062863e-05,4.663439094112067,8.77971129020447,0,False,False,True,False,False
LP002386,0.0,1,12876.0,0.0,293.4000000000001,360.0,1.0,1,12876.0,0.022784810126582285,0.8150000000000003,6.329113924050635e-05,5.6849393868547216,9.463198053273784,0,True,False,True,False,False
LP002387,0.0,1,2425.0,2340.0,143.0,360.0,1.0,1,4765.0,0.03000419639110365,0.3972222222222222,8.334498997528791e-05,4.969813299576001,8.469262657658687,1,True,False,True,True,False
LP002390,0.0,1,3750.0,0.0,100.0,360.0,1.0,1,3750.0,0.026659557451346308,0.2777777777777778,7.405432625373974e-05,4.61512051684126,8.229777750081887,0,False,True,True,False,False
LP002393,0.0,1,10047.0,0.0,128.0,240.0,1.0,1,10047.0,0.012738853503184714,0.5333333333333333,5.307855626326964e-05,4.859812404361672,9.21512888870798,0,True,False,False,True,False
LP002398,0.0,1,1926.0,1851.0,50.0,360.0,1.0,1,3777.0,0.013234515616728428,0.1388888888888889,3.676254337980119e-05,3.9318256327243257,8.236950048061455,1,True,False,True,False,False
LP002401,0.0,1,2213.0,1125.0,128.0,360.0,1.0,1,3338.0,0.03833483078766098,0.35555555555555557,0.00010648564107683605,4.859812404361672,8.113426639943654,1,False,True,True,True,False
LP002403,0.0,1,10416.0,0.0,187.0,360.0,0.0,0,10416.0,0.01795142555438226,0.5194444444444445,4.986507098439517e-05,5.236441962829949,9.251194365984448,0,False,True,True,False,True
LP002407,0.0,0,7142.0,0.0,138.0,360.0,1.0,1,7142.0,0.019319613607727847,0.38333333333333336,5.3665593354799575e-05,4.9344739331306915,8.873888135154973,0,False,False,False,True,True
LP002408,0.0,1,3660.0,5064.0,187.0,360.0,1.0,1,8724.0,0.021432664756446992,0.5194444444444445,5.953517987901943e-05,5.236441962829949,9.073947747070628,1,True,False,True,False,False
LP002409,0.0,1,7901.0,1833.0,180.0,360.0,1.0,1,9734.0,0.01848998459167951,0.5,5.1361068310220854e-05,5.198497031265826,9.1834829178063,1,False,False,True,True,False
LP002418,3.0,0,4707.0,1993.0,148.0,360.0,1.0,1,6700.0,0.022086255782718996,0.4111111111111111,6.135071050755276e-05,5.003946305945459,8.81001204797317,1,True,False,True,False,False
LP002422,1.0,1,32540.410000000047,0.0,152.0,360.0,1.0,1,32540.410000000047,0.004670971540569379,0.4222222222222222,1.2974920946026052e-05,5.030437921392435,10.39026871111883,0,True,False,True,False,False
LP002424,0.0,1,7333.0,8333.0,175.0,300.0,1.0,1,15666.0,0.011169975106912618,0.5833333333333334,3.7233250356375395e-05,5.170483995038151,9.659311868393488,1,False,False,True,True,False
LP002429,1.0,1,3466.0,1210.0,130.0,360.0,1.0,1,4676.0,0.027795595467179815,0.3611111111111111,7.720998740883282e-05,4.875197323201151,8.450412157725886,1,False,False,True,True,True
LP002434,2.0,0,4652.0,0.0,110.0,360.0,1.0,1,4652.0,0.02364066193853428,0.3055555555555556,6.566850538481745e-05,4.709530201312334,8.445267451844648,0,False,False,True,True,False
LP002435,0.0,1,3539.0,1376.0,55.0,360.0,1.0,0,4915.0,0.011187957689178194,0.1527777777777778,3.1077660247717204e-05,4.02535169073515,8.500250470685925,1,False,False,True,True,False
LP002443,2.0,1,3340.0,1710.0,150.0,360.0,0.0,0,5050.0,0.02969708968521085,0.4166666666666667,8.249191579225237e-05,5.017279836814924,8.527341522468053,1,False,False,True,True,False
LP002444,1.0,0,2769.0,1542.0,190.0,360.0,1.0,0,4311.0,0.04406307977736549,0.5277777777777778,0.00012239744382601525,5.25227342804663,8.369157112588834,1,True,False,True,False,True
LP002446,2.0,0,2309.0,1255.0,125.0,360.0,0.0,0,3564.0,0.03506311360448808,0.3472222222222222,9.739753779024466e-05,4.836281906951478,8.178919332848396,1,False,False,True,True,False
LP002447,2.0,0,1958.0,1456.0,60.0,300.0,1.0,1,3414.0,0.017569546120058566,0.2,5.856515373352855e-05,4.110873864173311,8.13593277200489,1,False,True,True,True,False
LP002448,0.0,1,3948.0,1733.0,149.0,360.0,0.0,0,5681.0,0.026223160858852516,0.41388888888888886,7.284211349681254e-05,5.0106352940962555,8.645058562414134,1,False,False,True,True,False
LP002449,0.0,1,2483.0,2466.0,90.0,180.0,0.0,1,4949.0,0.01818181818181818,0.5,0.00010101010101010101,4.51085950651685,8.507142855562735,1,False,False,True,True,False
LP002453,0.0,1,7085.0,0.0,84.0,360.0,1.0,1,7085.0,0.011854360711261643,0.23333333333333334,3.2928779753504563e-05,4.442651256490317,8.865876285425417,0,True,False,True,False,True
LP002455,2.0,1,3859.0,0.0,96.0,360.0,1.0,1,3859.0,0.024870466321243522,0.26666666666666666,6.90846286701209e-05,4.574710978503383,8.258422462458876,0,True,False,True,True,False
LP002459,0.0,1,4301.0,0.0,118.0,360.0,1.0,1,4301.0,0.027429102742910275,0.3277777777777778,7.619195206363965e-05,4.77912349311153,8.366835309827675,0,False,True,True,True,False
LP002467,0.0,1,3708.0,2569.0,173.0,360.0,1.0,0,6277.0,0.027556546670914304,0.48055555555555557,7.654596297476196e-05,5.159055299214529,8.744806737401898,1,False,True,True,True,False
LP002472,2.0,1,4354.0,0.0,136.0,360.0,1.0,1,4354.0,0.031228473019517797,0.37777777777777777,8.674575838754943e-05,4.919980925828125,8.379079889286603,0,False,False,True,False,False
LP002473,0.0,1,8334.0,0.0,160.0,360.0,1.0,0,8334.0,0.01919616076784643,0.4444444444444444,5.3322668799573416e-05,5.081404364984463,9.028218795184895,0,True,False,True,True,False
LP002478,0.0,1,2083.0,4083.0,160.0,360.0,1.0,1,6166.0,0.025944543538187124,0.4444444444444444,7.206817649496423e-05,5.081404364984463,8.726967774991493,1,True,False,True,True,True
LP002484,3.0,1,7740.0,0.0,128.0,180.0,1.0,1,7740.0,0.016535331352538433,0.7111111111111111,9.186295195854684e-05,4.859812404361672,8.954286157204713,0,False,True,True,True,False
LP002487,0.0,1,3015.0,2188.0,153.0,360.0,1.0,1,5203.0,0.029400461183704842,0.425,8.166794773251346e-05,5.0369526024136295,8.557182839632397,1,False,False,True,True,False
LP002489,1.0,0,5191.0,0.0,132.0,360.0,1.0,1,5191.0,0.025423728813559324,0.36666666666666664,7.062146892655366e-05,4.890349128221754,8.554874258383926,0,True,False,False,False,False
LP002493,0.0,1,4166.0,0.0,98.0,360.0,0.0,0,4166.0,0.02351811855051596,0.2722222222222222,6.532810708476655e-05,4.59511985013459,8.334951631422454,0,True,False,True,False,False
LP002494,0.0,1,6000.0,0.0,140.0,360.0,1.0,1,6000.0,0.023329445092484587,0.3888888888888889,6.480401414579052e-05,4.948759890378168,8.699681400989514,0,False,False,True,False,False
LP002500,3.0,0,2947.0,1664.0,70.0,180.0,0.0,0,4611.0,0.015177797051170859,0.3888888888888889,8.4321094728727e-05,4.2626798770413155,8.436416881388949,1,False,True,True,True,False
LP002501,0.0,1,16692.0,0.0,110.0,360.0,1.0,1,16692.0,0.006589588450248607,0.3055555555555556,1.8304412361801687e-05,4.709530201312334,9.722744748855389,0,True,False,True,True,False
LP002502,2.0,0,1025.0,2917.0,98.0,360.0,1.0,1,3942.0,0.024854171950291656,0.2722222222222222,6.903936652858793e-05,4.59511985013459,8.279697133877628,1,True,False,False,True,False
LP002505,0.0,1,4333.0,2451.0,110.0,360.0,1.0,0,6784.0,0.016212232866617538,0.3055555555555556,4.503398018504872e-05,4.709530201312334,8.82246957226897,1,False,True,True,True,False
LP002515,1.0,1,3450.0,2079.0,162.0,360.0,1.0,1,5529.0,0.029294755877034357,0.45,8.1374321880651e-05,5.093750200806762,8.61794309451638,1,True,False,True,True,True
LP002517,1.0,0,2653.0,1500.0,113.0,180.0,0.0,0,4153.0,0.02720269619643717,0.6277777777777778,0.0001511260899802065,4.736198448394496,8.331827004436057,1,False,False,True,True,False
LP002519,3.0,1,4691.0,0.0,100.0,360.0,1.0,1,4691.0,0.021312872975277068,0.2777777777777778,5.920242493132519e-05,4.61512051684126,8.453614209773367,0,True,False,True,True,False
LP002522,0.0,1,2500.0,0.0,93.0,360.0,1.0,1,2500.0,0.03718512594962015,0.25833333333333336,0.00010329201652672266,4.543294782270004,7.824445930877619,0,False,True,False,False,True
LP002524,2.0,1,5532.0,4648.0,162.0,360.0,1.0,1,10180.0,0.015911992928003143,0.45,4.419998035556429e-05,5.093750200806762,9.228278517107196,1,False,False,True,False,False
LP002527,2.0,1,16525.0,1014.0,150.0,360.0,1.0,1,17539.0,0.00855188141391106,0.4166666666666667,2.3755226149752945e-05,5.017279836814924,9.772239265926174,1,False,False,True,True,True
LP002529,2.0,1,6700.0,1750.0,230.0,300.0,1.0,1,8450.0,0.027215714116672583,0.7666666666666667,9.071904705557528e-05,5.442417710521793,9.042040056544483,1,True,False,True,True,False
LP002530,2.0,1,2873.0,1872.0,132.0,360.0,0.0,0,4745.0,0.02781289506953224,0.36666666666666664,7.725804185981177e-05,4.890349128221754,8.465057436995709,1,True,False,True,True,False
LP002531,1.0,1,16667.0,2250.0,86.0,360.0,1.0,1,18917.0,0.004545935088275717,0.2388888888888889,1.2627597467432546e-05,4.465908118654584,9.847869128773116,1,True,False,True,True,True
LP002533,2.0,1,2947.0,1603.0,128.0,360.0,1.0,0,4550.0,0.02812568666227203,0.35555555555555557,7.812690739520008e-05,4.859812404361672,8.423102268016642,1,False,True,True,True,False
LP002534,0.0,0,4350.0,0.0,154.0,360.0,1.0,1,4350.0,0.03539416226154907,0.42777777777777776,9.831711739319185e-05,5.043425116919247,8.37816098272068,0,False,False,False,False,False
LP002536,3.0,0,3095.0,0.0,113.0,360.0,1.0,1,3095.0,0.03649870801033592,0.3138888888888889,0.00010138530002871088,4.736198448394496,8.037866234709618,0,False,False,True,True,False
LP002537,0.0,1,2083.0,3150.0,128.0,360.0,1.0,1,5233.0,0.02445548337791364,0.35555555555555557,6.793189827198233e-05,4.859812404361672,8.562931083090092,1,True,False,True,True,False
LP002541,0.0,1,10833.0,0.0,234.0,360.0,1.0,1,10833.0,0.021598670851024553,0.65,5.999630791951265e-05,5.459585514144159,9.290444616217844,0,True,False,True,True,False
LP002543,2.0,1,8333.0,0.0,246.0,360.0,1.0,1,8333.0,0.029517638588912886,0.6833333333333333,8.199344052475801e-05,5.5093883366279774,9.0280988119824,0,True,False,True,True,False
LP002544,1.0,0,1958.0,2436.0,131.0,360.0,1.0,1,4394.0,0.029806598407281,0.3638888888888889,8.279610668689166e-05,4.882801922586371,8.388222810119277,1,False,False,True,True,False
LP002545,2.0,1,3547.0,0.0,80.0,360.0,0.0,0,3547.0,0.02254791431792559,0.2222222222222222,6.263309532757108e-05,4.394449154672439,8.17413934342947,0,False,False,True,False,False
LP002547,1.0,1,18333.0,0.0,293.4000000000001,360.0,1.0,0,18333.0,0.01600305443438421,0.8150000000000003,4.445292898440058e-05,5.6849393868547216,9.816512538521721,0,False,True,True,True,False
LP002555,2.0,1,4583.0,2083.0,160.0,360.0,1.0,1,6666.0,0.023998800059997,0.4444444444444444,6.666333349999167e-05,5.081404364984463,8.80492526261806,1,True,False,True,True,True
LP002556,0.0,1,2435.0,0.0,75.0,360.0,1.0,0,2435.0,0.03078817733990148,0.20833333333333334,8.552271483305966e-05,4.330733340286331,7.798112628829788,0,False,True,True,False,False
LP002560,0.0,0,2699.0,2785.0,96.0,360.0,1.0,1,5484.0,0.017502278942570646,0.26666666666666666,4.861744150714069e-05,4.574710978503383,8.609772372709331,1,True,False,True,False,False
LP002562,1.0,0,5333.0,1131.0,186.0,360.0,1.0,1,6464.0,0.02877030162412993,0.5166666666666667,7.991750451147204e-05,5.231108616854587,8.774158291205957,1,False,True,True,True,False
LP002571,0.0,0,3691.0,0.0,110.0,360.0,1.0,1,3691.0,0.029794149512459372,0.3055555555555556,8.276152642349826e-05,4.709530201312334,8.213923595622743,0,False,False,True,False,False
LP002582,0.0,0,17263.0,0.0,225.0,360.0,1.0,1,17263.0,0.013032900834105653,0.625,3.6202502316960145e-05,5.420534999272286,9.756378687497916,0,True,False,False,False,True
LP002585,0.0,1,3597.0,2157.0,119.0,360.0,0.0,0,5754.0,0.020677671589921807,0.33055555555555555,5.743797663867169e-05,4.787491742782046,8.657824321155983,1,False,False,True,True,False
LP002586,1.0,1,3326.0,913.0,105.0,84.0,1.0,1,4239.0,0.024764150943396228,1.25,0.00029481132075471697,4.663439094112067,8.352318548226004,1,True,False,False,True,False
LP002587,0.0,0,2600.0,1700.0,107.0,360.0,1.0,1,4300.0,0.02487793536386887,0.2972222222222222,6.910537601074685e-05,4.68213122712422,8.366602832783736,1,False,False,True,True,False
LP002588,0.0,1,4625.0,2857.0,111.0,12.0,1.0,1,7482.0,0.014833622878524655,9.25,0.0012361352398770546,4.718498871295094,8.920389060080359,1,False,True,True,True,False
LP002600,1.0,1,2895.0,0.0,95.0,360.0,1.0,1,2895.0,0.03280386740331492,0.2638888888888889,9.112185389809699e-05,4.564348191467836,7.971085753505607,0,True,False,True,True,True
LP002602,0.0,1,6283.0,4416.0,209.0,360.0,0.0,0,10699.0,0.01953271028037383,0.5805555555555556,5.425752855659398e-05,5.3471075307174685,9.277999020449997,1,False,False,True,False,False
LP002603,0.0,1,1025.0,3683.0,113.0,480.0,1.0,1,4708.0,0.023996602251008706,0.23541666666666666,4.999292135626814e-05,4.736198448394496,8.457230850243555,1,False,False,False,False,False
LP002606,0.0,1,3159.0,0.0,100.0,360.0,1.0,1,3159.0,0.03164556962025317,0.2777777777777778,8.790436005625879e-05,4.61512051684126,8.058327306580958,0,True,False,False,False,False
LP002615,2.0,1,4865.0,5624.0,208.0,360.0,1.0,1,10489.0,0.01982840800762631,0.5777777777777777,5.50789111322953e-05,5.342334251964811,9.258177701390343,1,True,False,True,True,False
LP002618,1.0,0,4050.0,5302.0,138.0,360.0,1.0,0,9352.0,0.014754624184753555,0.38333333333333336,4.098506717987099e-05,4.9344739331306915,9.143452426434552,1,False,False,True,True,False
LP002619,0.0,0,3814.0,1483.0,124.0,300.0,1.0,1,5297.0,0.023405058512646282,0.41333333333333333,7.801686170882094e-05,4.8283137373023015,8.575084669832014,1,True,False,True,True,False
LP002622,2.0,1,3510.0,4416.0,243.0,360.0,1.0,1,7926.0,0.03065472435978302,0.675,8.51520121105084e-05,5.497168225293202,8.978029932837156,1,False,False,True,True,False
LP002624,0.0,1,20833.0,6667.0,293.4000000000001,360.0,1.0,1,27500.0,0.010668702956256139,0.8150000000000003,2.963528598960039e-05,5.6849393868547216,10.221977646629885,1,False,True,True,True,False
LP002625,0.0,1,3583.0,0.0,96.0,360.0,1.0,0,3583.0,0.026785714285714284,0.26666666666666666,7.44047619047619e-05,4.574710978503383,8.18423477409482,0,False,True,True,False,False
LP002626,0.0,1,2479.0,3013.0,188.0,360.0,1.0,1,5492.0,0.03422537775350446,0.5222222222222223,9.507049375973462e-05,5.241747015059643,8.61122983334262,1,False,True,True,True,True
LP002634,1.0,1,13262.0,0.0,40.0,360.0,1.0,1,13262.0,0.0030159089195506295,0.1111111111111111,8.377524776529526e-06,3.713572066704308,9.492733482494353,0,False,True,False,False,False
LP002637,0.0,0,3598.0,1287.0,100.0,360.0,1.0,0,4885.0,0.020466639377814164,0.2777777777777778,5.685177604948379e-05,4.61512051684126,8.494129251817686,1,False,False,True,False,False
LP002640,1.0,1,6065.0,2004.0,250.0,360.0,1.0,1,8069.0,0.030978934324659233,0.6944444444444444,8.605259534627564e-05,5.5254529391317835,8.995908761263994,1,True,False,True,True,False
LP002643,2.0,1,3283.0,2035.0,148.0,360.0,1.0,1,5318.0,0.027824779093814627,0.4111111111111111,7.729105303837396e-05,5.003946305945459,8.579040594742317,1,False,True,True,True,False
LP002648,0.0,1,2130.0,6666.0,70.0,180.0,1.0,0,8796.0,0.00795725815618961,0.3888888888888889,4.420698975660894e-05,4.2626798770413155,9.082166033252674,1,True,False,True,True,False
LP002652,0.0,1,5815.0,3666.0,293.4000000000001,360.0,1.0,0,9481.0,0.030942839063488724,0.8150000000000003,8.595233073191312e-05,5.6849393868547216,9.157150543462064,1,False,False,True,False,False
LP002659,3.0,1,3466.0,3428.0,150.0,360.0,1.0,1,6894.0,0.021754894851341553,0.4166666666666667,6.043026347594876e-05,5.017279836814924,8.838551790227402,1,False,False,True,True,False
LP002670,2.0,1,2031.0,1632.0,113.0,480.0,1.0,1,3663.0,0.03084061135371179,0.23541666666666666,6.425127365356623e-05,4.736198448394496,8.20631072579402,1,True,False,False,True,False
LP002682,0.0,0,3074.0,1800.0,123.0,360.0,0.0,0,4874.0,0.02523076923076923,0.3416666666666667,7.008547008547009e-05,4.820281565605037,8.491875383431948,1,True,False,True,True,False
LP002683,0.0,1,4683.0,1915.0,185.0,360.0,1.0,0,6598.0,0.028034550689498408,0.5138888888888888,7.787375191527335e-05,5.225746673713202,8.794673401383422,1,True,False,True,False,False
LP002684,0.0,0,3400.0,0.0,95.0,360.0,1.0,0,3400.0,0.027932960893854747,0.2638888888888889,7.759155803848541e-05,4.564348191467836,8.131824785007195,0,False,False,False,False,False
LP002689,2.0,0,2192.0,1742.0,45.0,360.0,1.0,1,3934.0,0.011435832274459974,0.125,3.176620076238882e-05,3.828641396489095,8.277666160851503,1,True,False,True,True,False
LP002690,0.0,1,2500.0,0.0,55.0,360.0,1.0,1,2500.0,0.021991203518592562,0.1527777777777778,6.10866764405349e-05,4.02535169073515,7.824445930877619,0,True,False,True,False,False
LP002692,3.0,1,5677.0,1424.0,100.0,360.0,1.0,1,7101.0,0.014080540692762602,0.2777777777777778,3.9112613035451674e-05,4.61512051684126,8.868131713503033,1,False,False,True,True,True
LP002693,2.0,1,7948.0,7166.0,293.4000000000001,360.0,1.0,1,15114.0,0.019411180946080058,0.8150000000000003,5.391994707244461e-05,5.6849393868547216,9.623442907213558,1,False,False,True,True,True
LP002697,0.0,1,4680.0,2087.0,128.0,360.0,1.0,0,6767.0,0.018912529550827423,0.35555555555555557,5.253480430785396e-05,4.859812404361672,8.81996090128606,1,True,False,True,False,False
LP002699,2.0,1,17500.0,0.0,293.4000000000001,360.0,1.0,1,17500.0,0.016764756299640027,0.8150000000000003,4.6568767499000076e-05,5.6849393868547216,9.770013301136158,0,False,False,True,True,True
LP002705,0.0,1,3775.0,0.0,110.0,360.0,1.0,1,3775.0,0.02913135593220339,0.3055555555555556,8.092043314500942e-05,4.709530201312334,8.236420527265391,0,True,False,True,True,False
LP002706,1.0,0,5285.0,1430.0,161.0,360.0,0.0,1,6715.0,0.023972602739726026,0.44722222222222224,6.659056316590563e-05,5.087596335232384,8.812248018197431,1,True,False,True,True,False
LP002714,1.0,0,2679.0,1302.0,94.0,360.0,1.0,1,3981.0,0.023606228026117528,0.2611111111111111,6.557285562810425e-05,4.553876891600541,8.289539484624141,1,True,False,True,False,False
LP002716,0.0,0,6783.0,0.0,130.0,360.0,1.0,1,6783.0,0.019162735849056603,0.3611111111111111,5.322982180293501e-05,4.875197323201151,8.822322177471738,0,True,False,True,False,False
LP002717,0.0,1,1025.0,5500.0,216.0,360.0,1.0,1,6525.0,0.0330983757278578,0.6,9.193993257738278e-05,5.37989735354046,8.783549477153265,1,False,False,True,True,False
LP002720,3.0,1,4281.0,0.0,100.0,360.0,1.0,1,4281.0,0.023353573096683792,0.2777777777777778,6.487103637967721e-05,4.61512051684126,8.362175469149628,0,False,True,True,True,False
LP002723,2.0,1,3588.0,0.0,110.0,360.0,0.0,0,3588.0,0.030649205906937867,0.3055555555555556,8.51366830748274e-05,4.709530201312334,8.185628891147607,0,False,False,True,False,False
LP002729,1.0,1,11250.0,0.0,196.0,360.0,1.0,0,11250.0,0.017420673717891744,0.5444444444444444,4.839076032747706e-05,5.2832037287379885,9.328212292571072,0,True,False,True,False,False
LP002731,0.0,0,18165.0,0.0,125.0,360.0,1.0,1,18165.0,0.00688098645821865,0.3472222222222222,1.9113851272829583e-05,4.836281906951478,9.80730699406216,0,False,True,False,False,True
LP002732,0.0,0,2550.0,2042.0,126.0,360.0,1.0,1,4592.0,0.027433050293925537,0.35,7.620291748312649e-05,4.844187086458591,8.432288684325794,1,False,False,True,False,False
LP002734,0.0,1,6133.0,3906.0,293.4000000000001,360.0,1.0,1,10039.0,0.029223107569721126,0.8150000000000003,8.117529880478091e-05,5.6849393868547216,9.214332393245721,1,False,True,True,True,False
LP002738,2.0,1,3617.0,0.0,107.0,360.0,1.0,1,3617.0,0.02957435046987286,0.2972222222222222,8.21509735274246e-05,4.68213122712422,8.193676665955241,0,True,False,True,False,False
LP002739,0.0,0,2917.0,536.0,66.0,360.0,1.0,0,3453.0,0.01910828025477707,0.18333333333333332,5.3078556263269634e-05,4.204692619390966,8.147288258706624,1,False,False,True,True,False
LP002740,3.0,1,6417.0,0.0,157.0,180.0,1.0,1,6417.0,0.024462449361171704,0.8722222222222222,0.00013590249645095391,5.062595033026967,8.766861821669803,0,False,False,True,True,False
LP002741,1.0,1,4608.0,2845.0,140.0,180.0,1.0,1,7453.0,0.018781862087469816,0.7777777777777778,0.00010434367826372119,4.948759890378168,8.916506080039204,1,True,False,False,True,False
LP002743,0.0,1,2138.0,0.0,99.0,360.0,0.0,0,2138.0,0.04628330995792426,0.275,0.00012856474988312297,4.605170185988092,7.668093709082406,0,True,False,False,False,False
LP002753,1.0,1,3652.0,0.0,95.0,360.0,1.0,1,3652.0,0.026006022447303587,0.2638888888888889,7.223895124250997e-05,4.564348191467836,8.203304026795282,0,True,False,False,False,False
LP002755,1.0,0,2239.0,2524.0,128.0,360.0,1.0,1,4763.0,0.02686817800167926,0.35555555555555557,7.463382778244239e-05,4.859812404361672,8.46884293047519,1,False,True,True,True,False
LP002757,0.0,0,3017.0,663.0,102.0,360.0,1.0,1,3680.0,0.027709861450692746,0.2833333333333333,7.69718373630354e-05,4.634728988229636,8.210939733379021,1,True,False,False,True,False
LP002767,0.0,1,2768.0,1950.0,155.0,360.0,1.0,1,4718.0,0.03284594193685103,0.4305555555555556,9.123872760236398e-05,5.049856007249537,8.459352191726387,1,False,False,True,True,False
LP002768,0.0,0,3358.0,0.0,80.0,36.0,1.0,0,3358.0,0.023816612086930634,2.2222222222222223,0.0006615725579702954,4.394449154672439,8.119398589612294,0,True,False,True,False,False
LP002772,0.0,1,2526.0,1783.0,145.0,360.0,1.0,1,4309.0,0.033642691415313224,0.4027777777777778,9.345192059809229e-05,4.983606621708336,8.368693183097793,1,False,False,True,False,False
LP002776,0.0,1,5000.0,0.0,103.0,360.0,0.0,0,5000.0,0.020595880823835233,0.2861111111111111,5.721078006620898e-05,4.6443908991413725,8.517393171418904,0,True,False,False,False,False
LP002777,0.0,1,2785.0,2016.0,110.0,360.0,1.0,1,4801.0,0.022907122032486463,0.3055555555555556,6.363089453468463e-05,4.709530201312334,8.4767877767812,1,False,False,True,True,False
LP002778,2.0,1,6633.0,0.0,128.0,360.0,0.0,0,6633.0,0.01929454326198372,0.35555555555555557,5.359595350551034e-05,4.859812404361672,8.799963219506997,0,False,False,True,True,True
LP002784,1.0,0,2492.0,2375.0,128.0,360.0,1.0,1,4867.0,0.02629416598192276,0.35555555555555557,7.303934994978545e-05,4.859812404361672,8.490438454107418,1,False,False,True,True,False
LP002785,1.0,1,3333.0,3250.0,158.0,360.0,1.0,1,6583.0,0.02399756986634265,0.4388888888888889,6.665991629539625e-05,5.0689042022202315,8.792397742356906,1,False,True,True,True,False
LP002788,0.0,0,2454.0,2333.0,181.0,360.0,0.0,0,4787.0,0.03780284043441938,0.5027777777777778,0.0001050078900956094,5.204006687076795,8.473868066677865,1,False,True,True,True,False
LP002789,0.0,1,3593.0,4266.0,132.0,180.0,0.0,0,7859.0,0.016793893129770993,0.7333333333333333,9.329940627650551e-05,4.890349128221754,8.969541885423252,1,False,False,True,True,False
LP002792,1.0,1,5468.0,1032.0,26.0,360.0,1.0,1,6500.0,0.003999384710044608,0.07222222222222222,1.1109401972346134e-05,3.295836866004329,8.77971129020447,1,True,False,True,True,False
LP002794,0.0,1,2667.0,1625.0,84.0,360.0,1.0,1,4292.0,0.019566736547868623,0.23333333333333334,5.435204596630173e-05,4.442651256490317,8.36474106822456,1,False,True,False,False,False
LP002795,3.0,1,10139.0,0.0,260.0,360.0,1.0,1,10139.0,0.02564102564102564,0.7222222222222222,7.122507122507122e-05,5.564520407322694,9.224243277145174,0,True,False,True,True,True
LP002798,0.0,1,3887.0,2669.0,162.0,360.0,1.0,1,6556.0,0.024706420619185602,0.45,6.862894616440446e-05,5.093750200806762,8.788288460263619,1,True,False,True,True,False
LP002804,0.0,1,4180.0,2306.0,182.0,360.0,1.0,1,6486.0,0.028056112224448898,0.5055555555555555,7.79336450679136e-05,5.209486152841421,8.777555453213056,1,True,False,False,True,False
LP002807,2.0,0,3675.0,242.0,108.0,360.0,1.0,1,3917.0,0.027565084226646247,0.3,7.656967840735069e-05,4.6913478822291435,8.273336598504486,1,True,False,True,True,False
LP002813,1.0,1,19484.0,0.0,293.4000000000001,360.0,1.0,1,19484.0,0.015057736720554276,0.8150000000000003,4.182704644598411e-05,5.6849393868547216,9.87740021777281,0,True,False,False,True,True
LP002820,0.0,1,5923.0,2054.0,211.0,360.0,1.0,1,7977.0,0.026447731260967663,0.5861111111111111,7.346592016935461e-05,5.356586274672012,8.984443032465352,1,False,False,True,True,False
LP002821,0.0,0,5800.0,0.0,132.0,360.0,1.0,1,5800.0,0.022754697465954144,0.36666666666666664,6.320749296098374e-05,4.890349128221754,8.665785595466064,0,True,False,True,False,True
LP002832,2.0,1,8799.0,0.0,258.0,360.0,0.0,0,8799.0,0.02931818181818182,0.7166666666666667,8.143939393939394e-05,5.556828061699537,9.082507000466299,0,False,True,True,True,False
LP002833,0.0,0,4467.0,0.0,120.0,360.0,1.0,1,4467.0,0.02685765443151298,0.3333333333333333,7.46045956430916e-05,4.795790545596741,8.404696160189092,0,False,False,True,True,False
LP002836,0.0,1,3333.0,0.0,70.0,360.0,1.0,1,3333.0,0.020995800839832032,0.19444444444444445,5.832166899953343e-05,4.2626798770413155,8.111928063310739,0,False,True,True,False,False
LP002837,3.0,1,3400.0,2500.0,123.0,360.0,0.0,0,5900.0,0.020843924758515507,0.3416666666666667,5.7899790995876406e-05,4.820281565605037,8.682877107057168,1,False,False,True,True,False
LP002840,0.0,1,2378.0,0.0,9.0,360.0,1.0,0,2378.0,0.0037831021437578815,0.025,1.0508617065994115e-05,2.302585092994046,7.774435510302958,0,False,True,False,False,False
